DOI,CodeAvailability
10.1038/s41597-023-02749-0,"Python 3 was used for data processing and analysis. The simple code demonstration suggested in this work can be found in the GitHub repository stated in the Data Record section. The code demonstrates the methodology for extraction and subsequent processing of the thermal images. Few images were selected from the dataset for illustration purposes. The code uses two specific GitHub packages: Flirextracter 23 and Labelme 24 . Flirextractor is an efficient Python package for extracting temperature data from thermal images and converting it into an array, then saving it as a CSV file for further access. The link to the GitHub package describing the usage of Flirextractor in detail is as follows: https://github.com/aloisklink/flirextractor . Labelme is a graphical image annotation tool written in Python. It allows users to demarcate the desired area of any shape with simple mouse clicks. Detailed instructions for Labelme can be found at the following link: https://github.com/wkentaro/labelme . The GitHub code repository exhibits A meticulously structured hierarchy designed to enhance navigation and understandability. It incorporates three primary directories: ‘data’, ‘notebook’, and ‘src’. The ‘data’ directory segregates original, converted, and processed files, whereas the ‘notebook’ directory encompasses Jupyter notebooks detailing file conversion, data visualization, and data analysis procedures. The ‘src’ directory hosts a Python script dedicated to image conversion. Furthermore, the ‘data’ folder manifests a systematic organization structured to efficiently manage different stages of data processing. It consists of three primary subdirectories: ‘original’, ‘convert’, and ‘labelme’. The ‘original’ and ‘processed’ subdirectories mirror each other, containing dated folders representing different acquisition dates, with each date folder further divided into ‘view_1’, ‘view_2’, and ‘view_3’ subdirectories. These subdirectories contain the respective images captured from each view named “smap-YYYY-MM-DDTHH-MM-SS.MS.jpeg”. During the data processing phase, corresponding ‘json’ files for each image are generated in the ‘labelme’ directory. In addition, for each image, a dedicated directory is established within the ‘convert’ subdirectory, encapsulating original, processed, and labeled images and a text file enumerating the detected labels. Detailed file structure tree plots, included within the respective README files, furnish comprehensive visual representations of the file and folder organization, thus facilitating an understanding of the hierarchical structure and interrelationships among different components of the codebase. Moreover, an example involving a representative image has been conducted to illustrate the efficacy of the employed image processing techniques; the results highlight the segmentation, further processing, and final presentation of the image augmented with enhanced colors and informative labels. Please contact the corresponding author directly if you have any particular requirements."
10.1038/s41597-023-02576-3,"The Python codes to collect, process, and plot the dataset as well as the supplementary files for this study are publicly available through the GitHub repository ( https://github.com/axin1301/Satellite-imagery-dataset ). Detailed instruction for the running environment, file structure, and codes is available in the repository."
10.1038/s41597-023-02789-6,"The R script used to generate the integrated dataset, conduct validation dataset analysis, and produce relevant plots can be found at: https://github.com/Junaid13913/PostnatalMouseHypothalamus_SingleCellTranscriptome . Our final datasets with UMAP embeddings are available at the figshare repository: ( https://doi.org/10.6084/m9.figshare.21981251.v1 ) 23 ."
10.1038/s41597-023-02680-4,The DHSVM source code is available at https://github.com/pnnl/DHSVM-PNNL Source codes that are used to develop and analyze the data are available at https://github.com/hydro-yan/NG-IDF The BCQC SNOTEL data are available at https://climate.pnnl.gov/?category=Hydrology .
10.1038/s41597-023-02752-5,The code is available on https://github.com/kingjr/meg-masc/ .
10.1038/s41597-023-02726-7,Not applicable.
10.1038/s41597-023-02704-z,"The Matlab code GaitPrint.m, template scripts (MATLAB, Python, R), and all associated functions used for post-processing of all raw data are available as part of the database on figshare."
10.1038/s41597-023-02753-4,"The code used for the whole procedure, is written in the R programming language, and is available on GitHub ( https://github.com/angeludias/PPP_emissions )."
10.1038/s41597-023-02757-0,The code for the integration and the knowledge graph are available on the GitHub of the OREGANO project in the Integration folder ( https://gitub.u-bordeaux.fr/erias/oregano ).
10.1038/s41597-023-02794-9,"The six data tables can be directly downloaded from Figshare 21 and imported into any spreadsheet, database or statistical software. For instance, in R, the files can be simply uploaded as follows: art <- read.csv(""postdiv.arthropods.csv"") rep <- read.csv(""postdiv.reptiles.csv"") pla <- read.csv(""postdiv.plants.csv"") par <- read.csv(""postdiv.parasites.csv"") plot <- read.csv(""postdiv.plots.csv"") tax <- read.csv(""postdiv.taxonomy.csv"") We provide a series of examples of code in the R language to extract basic information from the database in the file “postdiv.examples.R”."
10.1038/s41597-023-02791-y,"No custom code was used for this study. All data analyses were conducted using published bioinformatics software with default settings, unless otherwise specified."
